output_section,window_id,primary_dimension,secondary_dimension,tertiary_dimension,aggregate_count,metric_1,metric_2,metric_3,metric_4,metric_5,metric_note
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,FRICTION_STEP_SKIPPED > AGENT_STEP_EXECUTED > ACTION_SUCCESS > WORKFLOW_RUN > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,25.0,7.0,1.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,FRICTION_STEP_SKIPPED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > CITATION_AVAILABLE > AGENT_COMPLETION > AGENT_STEP_EXECUTED > AGENT_COMPLETION,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,21.0,7.0,1.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,FRICTION_STEP_SKIPPED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_COMPLETION > AGENT_STEP_EXECUTED > AGENT_COMPLETION,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,21.0,7.0,1.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,SEARCH > SEARCH > SEARCH > SEARCH > SEARCH > SEARCH > SEARCH > SEARCH,SESSION_LINKED,linked_aggregate_path_shape,5,8.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,SMALL_CELL_SUPPRESSED,SMALL_CELL_SUPPRESSED,linked_aggregate_path_shape,0,,,,,,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AUTOCOMPLETE,TRACE_OR_TRACKING_LINKED,linked_aggregate_path_shape,7690,1.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,SEARCH,SESSION_LINKED,linked_aggregate_path_shape,138,1.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT,TRACE_OR_TRACKING_LINKED,linked_aggregate_path_shape,69,1.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,SEARCH > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,38,3.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_COMPLETION > WORKFLOW_RUN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,32,4.0,4.0,0.0,1.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,25,1.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,SEARCH > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,17,2.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,10,23.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,10,2.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT > SEARCH > SEARCH > SEARCH > SEARCH > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,9,6.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,SEARCH > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,9,4.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,SEARCH > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > SEARCH > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,9,5.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,SEARCH > SEARCH > SEARCH > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,8,5.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_RUN_SPAN > WORKFLOW_RUN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,7,10.0,5.0,0.0,1.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,7,23.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_STEP_EXECUTED > CITATION_AVAILABLE,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,7,23.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,7,34.0,7.0,1.0,1.0,0.1429,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,SEARCH > SEARCH,SESSION_LINKED,linked_aggregate_path_shape,7,2.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,SEARCH > SEARCH > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,7,4.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,ACTION_SUCCESS,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,6,1.0,1.0,0.0,1.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,FRICTION_STEP_SKIPPED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_COMPLETION > AGENT_STEP_EXECUTED,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,6,22.0,7.0,1.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_RUN_SPAN > AGENT_STEP_EXECUTED > AGENT_RUN_SPAN > WORKFLOW_RUN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,18.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,43.6,7.0,1.0,1.0,0.2,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,46.6,7.0,1.0,1.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,53.6,7.2,1.0,1.0,0.4,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,FRICTION_STEP_SKIPPED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_COMPLETION > AGENT_STEP_EXECUTED > AGENT_COMPLETION > WORKFLOW_RUN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,20.0,7.0,1.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_2,SMALL_CELL_SUPPRESSED,SMALL_CELL_SUPPRESSED,linked_aggregate_path_shape,0,,,,,,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AUTOCOMPLETE,TRACE_OR_TRACKING_LINKED,linked_aggregate_path_shape,8703,1.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,SEARCH,SESSION_LINKED,linked_aggregate_path_shape,463,1.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,ACTION_SUCCESS,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,293,1.0,1.0,0.0,1.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT,TRACE_OR_TRACKING_LINKED,linked_aggregate_path_shape,200,1.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,SEARCH > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,35,2.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,29,1.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,SEARCH > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,26,3.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,23,47.913,7.1304,1.0,1.0,0.0435,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,20,47.3,7.2,1.0,1.0,0.2,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,SEARCH > SEARCH > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,18,3.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_COMPLETION > WORKFLOW_RUN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,16,4.0,4.0,0.0,1.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,SEARCH > SEARCH > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,16,4.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,14,43.5714,7.2857,1.0,1.0,0.0714,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > SEARCH > SEARCH > SEARCH > SEARCH > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,14,6.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,CITATION_CLICK,TRACE_OR_TRACKING_LINKED,linked_aggregate_path_shape,13,1.0,1.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,12,2.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,10,53.0,7.0,1.0,1.0,0.4,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,FRICTION_STEP_SKIPPED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_COMPLETION > AGENT_STEP_EXECUTED,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,10,23.0,7.0,1.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
