window_start,window_end,velocity_band,depth_repertoire_band,trust_classification,agent_delegation_classification,skill_read_presence_classification,cohort_size,signal_count,attributed_signal_count,attributed_signal_share,agent_delegation_user_count,skill_read_user_count,suppression_status,suppression_reason,readiness_decision,readout_zone_test_result,value_hypothesis_test_result
2026-02-21,2026-04-22,LOW_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,45,0,0,,0,45,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,893,0,0,,893,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,FOCUSED_INTEGRATION,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,37,90,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,FOCUSED_INTEGRATION,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,208,345,332,0.9623188405797102,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_FOCUSED_USE_REVIEW,FOCUSED_EXPERT_USE,NET_NEW_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_BUSINESS_CONTEXT
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,81,120,116,0.9666666666666667,81,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_FOCUSED_USE_REVIEW,FOCUSED_EXPERT_USE,NET_NEW_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_BUSINESS_CONTEXT
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,99,156,136,0.8717948717948718,99,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_FOCUSED_USE_REVIEW,FOCUSED_EXPERT_USE,NET_NEW_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_BUSINESS_CONTEXT
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,18035,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,214,0,0,,0,214,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,4869,0,0,,4869,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,66,0,0,,66,66,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,4610,0,0,,4610,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,28,0,0,,28,28,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,48,70,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,22,39,0,0.0,22,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,28,47,0,0.0,28,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,315,444,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,6,10,0,0.0,0,6,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,170,216,0,0.0,170,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,5,6,0,0.0,5,5,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,122,164,0,0.0,122,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-02-21,2026-04-22,LOW_VELOCITY,UNSTABLE_OR_INSUFFICIENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,80890,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,UNSTABLE_OR_INSUFFICIENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,102,0,0,,0,102,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,UNSTABLE_OR_INSUFFICIENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,38,0,0,,38,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,UNSTABLE_OR_INSUFFICIENT,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,8,8,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,LOW_VELOCITY,UNSTABLE_OR_INSUFFICIENT,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,2869,6420,5780,0.9003115264797508,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_AS_SHALLOW_ADOPTION_REVIEW,SHALLOW_ADOPTION,UNCLASSIFIED_FRICTION_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,322,812,794,0.9778325123152709,0,322,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_AS_SHALLOW_ADOPTION_REVIEW,SHALLOW_ADOPTION,UNCLASSIFIED_FRICTION_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,132202,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,3783,0,0,,0,3783,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,512,0,0,,512,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,6,0,0,,6,6,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,1590,0,0,,1590,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,26,0,0,,26,26,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,1512,3923,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,36,77,0,0.0,0,36,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,15,31,0,0.0,15,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,28,86,0,0.0,28,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,4365,11923,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,23,53,0,0.0,0,23,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,28,95,0,0.0,28,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,72,418,0,0.0,72,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,389642,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,141,0,0,,0,141,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,27,0,0,,27,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,FOCUSED_INTEGRATION,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,70,173,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,FOCUSED_INTEGRATION,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,3416,7285,6537,0.8973232669869595,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,347,909,836,0.9196919691969196,0,347,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,974,2337,2034,0.8703465982028241,974,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,122,306,270,0.8823529411764706,122,122,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,2387,6414,4712,0.7346429685063922,2387,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,224,774,611,0.789405684754522,224,224,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,140127,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,7067,0,0,,0,7067,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,18443,0,0,,18443,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,1056,0,0,,1056,1056,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,36935,0,0,,36935,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
